YEAR,STATE,forest_cover_percentage,deforestation_rate,flood_occurrences,TOTAL_RAINFALL,ANNUAL RAINFALL,has_flood_data
2001,Johor,97.68122689950484,2.318773100495165,3.0,2713.82,2713.8250000000003,true
2001,Johor,82.74519548937083,2.300462729239309,3.0,2713.82,2713.8250000000003,true
2001,Johor,82.17553368192793,2.2964867629094656,3.0,2713.82,2713.8250000000003,true
2001,Johor,81.75449977373613,2.2921969045009507,3.0,2713.82,2713.8250000000003,true
2001,Johor,81.51766820037824,2.2896857678715765,3.0,2713.82,2713.8250000000003,true
2001,Johor,81.09297221793527,2.286337585699077,3.0,2713.82,2713.8250000000003,true
2001,Johor,78.90483053751403,2.256256261493028,3.0,2713.82,2713.8250000000003,true
2001,Johor,70.70152263815828,2.1049602795732114,3.0,2713.82,2713.8250000000003,true
2002,Johor,95.81492923041507,1.86629766908974,1.0,2173.98,2173.9733333333334,true
2002,Johor,80.88805300590903,1.857142483461811,1.0,2173.98,2173.9733333333334,true
2002,Johor,80.32016992024525,1.8553637616826708,1.0,2173.98,2173.9733333333334,true
2002,Johor,79.90169946402928,1.852800309706851,1.0,2173.98,2173.9733333333334,true
2002,Johor,79.66607114363963,1.8515970567386089,1.0,2173.98,2173.9733333333334,true
2002,Johor,79.2431538829758,1.8498183349594688,1.0,2173.98,2173.9733333333334,true
2002,Johor,77.07175311341705,1.833077424096972,1.0,2173.98,2173.9733333333334,true
2002,Johor,68.97898754110024,1.7225350970580464,1.0,2173.98,2173.9733333333334,true
2003,Johor,95.10359746479833,0.7113317656167848,2.0,2394.043333333333,2394.0416666666665,true
2003,Johor,80.18022636850407,0.7078266374049496,2.0,2394.043333333333,2394.0416666666665,true
2003,Johor,79.61312801303698,0.70704190720827,2.0,2394.043333333333,2394.0416666666665,true
2003,Johor,79.19554691771057,0.7061525463186998,2.0,2394.043333333333,2394.0416666666665,true
2003,Johor,78.96038943543894,0.7056817082006921,2.0,2394.043333333333,2394.0416666666665,true
2003,Johor,78.53804764358601,0.7051062393897938,2.0,2394.043333333333,2394.0416666666665,true
2003,Johor,76.37339555371871,0.6983575596983497,2.0,2394.043333333333,2394.0416666666665,true
2003,Johor,68.33053882191071,0.6484487191895306,2.0,2394.043333333333,2394.0416666666665,true
2004,Johor,92.9629581189494,2.140639345848908,1.0,2298.833333333333,2298.8266666666664,true
2004,Johor,78.04968388451911,2.1305424839849643,1.0,2298.833333333333,2298.8266666666664,true
2004,Johor,77.48431193548471,2.128816077552269,1.0,2298.833333333333,2298.8266666666664,true
2004,Johor,77.06955586886636,2.125991048844224,1.0,2298.833333333333,2298.8266666666664,true
2004,Johor,76.83570627025584,2.1246831651830904,1.0,2298.833333333333,2298.8266666666664,true
2004,Johor,76.41477699275694,2.123270650829068,1.0,2298.833333333333,2298.8266666666664,true
2004,Johor,74.2689061122635,2.104489441455204,1.0,2298.833333333333,2298.8266666666664,true
2004,Johor,66.37373560347059,1.9568032184401127,1.0,2298.833333333333,2298.8266666666664,true
2005,Johor,90.64240629667508,2.320551822274305,1.0,2224.3283333333334,2224.3283333333334,true
2005,Johor,75.73943818549452,2.31024569902458,1.0,2224.3283333333334,2224.3283333333334,true
2005,Johor,75.1762111656644,2.308100769820322,1.0,2224.3283333333334,2224.3283333333334,true
2005,Johor,74.76422781240764,2.305328056458722,1.0,2224.3283333333334,2224.3283333333334,true
2005,Johor,74.5317384128047,2.303967857451144,1.0,2224.3283333333334,2224.3283333333334,true
2005,Johor,74.1124309110456,2.3023460817113395,1.0,2224.3283333333334,2224.3283333333334,true
2005,Johor,71.9868060696265,2.282100042637007,1.0,2224.3283333333334,2224.3283333333334,true
2005,Johor,64.24089124424204,2.132844359228558,1.0,2224.3283333333334,2224.3283333333334,true
2006,Johor,88.72379328114005,1.9186130155350425,6.0,2699.4366666666665,2699.4416666666666,true
2006,Johor,73.82642291202913,1.913015273465395,6.0,2699.4366666666665,2699.4416666666666,true
2006,Johor,73.2642421991279,1.9119689665364887,6.0,2699.4366666666665,2699.4416666666666,true
2006,Johor,72.85351441418582,1.9107133982218008,6.0,2699.4366666666665,2699.4416666666666,true
2006,Johor,72.62154816804735,1.910190244757348,6.0,2699.4366666666665,2699.4416666666666,true
2006,Johor,72.2029730811385,1.909457829907114,6.0,2699.4366666666665,2699.4416666666666,true
2006,Johor,70.08802057039422,1.898785499232272,6.0,2699.4366666666665,2699.4416666666666,true
2006,Johor,62.42743207506207,1.813459169179983,6.0,2699.4366666666665,2699.4416666666666,true
2007,Johor,86.66476587574581,2.0590274053942355,6.0,2703.0883333333336,2703.085,true
2007,Johor,71.77278398731876,2.053638924710369,6.0,2703.0883333333336,2703.085,true
2007,Johor,71.21154495065355,2.0526972484743538,6.0,2703.0883333333336,2703.085,true
